,Date,Rented Bike Count,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
5430,174,292,6,24.8,83,0.2,1534,21.7,0.02,0.0,0.0,2,1,1
5431,174,402,7,25.2,80,0.2,1551,21.4,0.18,0.0,0.0,2,1,1
5432,174,613,8,26.2,75,0.9,1560,21.4,0.77,0.0,0.0,2,1,1
5433,174,715,9,27.0,71,1.0,1518,21.2,0.97,0.0,0.0,2,1,1
5434,174,701,10,28.5,66,1.7,1319,21.5,1.83,0.0,0.0,2,1,1
5435,174,712,11,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,2,1,1
5436,174,803,12,30.1,58,1.6,1491,20.9,2.15,0.0,0.0,2,1,1
5437,174,810,13,31.4,53,3.2,1695,20.6,3.28,0.0,0.0,2,1,1
5438,174,822,14,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,2,1,1
5439,174,946,15,32.9,49,2.6,1631,20.7,2.81,0.0,0.0,2,1,1
5440,174,1125,16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,2,1,1
5441,174,1247,17,32.7,52,3.0,1872,21.5,1.96,0.0,0.0,2,1,1
5442,174,1466,18,32.2,55,2.4,1769,22.0,1.28,0.0,0.0,2,1,1
5443,174,1847,19,31.2,62,2.1,1852,23.0,0.63,0.0,0.0,2,1,1
5444,174,2058,20,29.2,72,2.1,1932,23.6,0.09,0.0,0.0,2,1,1
5445,174,1924,21,28.1,74,3.1,1840,23.0,0.0,0.0,0.0,2,1,1
5446,174,1607,22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,2,1,1
5447,174,1113,23,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,2,1,1
5448,186,732,0,26.5,81,0.9,1650,22.9,0.0,0.0,0.0,2,1,1
5449,186,498,1,25.9,83,1.3,1520,22.7,0.0,0.0,0.0,2,1,1
5450,186,469,2,25.4,84,0.6,1340,22.4,0.0,0.0,0.0,2,1,1
5451,186,276,3,25.1,85,0.7,1507,22.3,0.0,0.0,0.0,2,1,1
5452,186,211,4,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,2,1,1
5453,186,324,5,24.3,85,1.0,1496,21.6,0.0,0.0,0.0,2,1,1
5454,186,703,6,24.0,85,0.9,1569,21.3,0.02,0.0,0.0,2,1,1
5455,186,1344,7,24.5,73,0.9,1901,19.3,0.36,0.0,0.0,2,1,1
5456,186,1935,8,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,2,1,1
5457,186,1014,9,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,2,1,1
5458,186,678,10,29.8,54,1.8,1737,19.4,2.34,0.0,0.0,2,1,1
5459,186,688,11,31.5,51,2.1,1498,20.1,2.83,0.0,0.0,2,1,1
5460,186,719,12,32.4,49,2.0,1844,20.3,3.09,0.0,0.0,2,1,1
5461,186,727,13,33.0,51,2.5,1100,21.5,3.09,0.0,0.0,2,1,1
5462,186,691,14,33.7,45,2.5,1843,20.1,3.23,0.0,0.0,2,1,1
5463,186,745,15,33.4,44,3.1,1928,19.4,2.95,0.0,0.0,2,1,1
5464,186,818,16,33.3,46,3.1,1914,20.1,2.51,0.0,0.0,2,1,1
5465,186,1425,17,33.0,46,3.1,1926,19.8,1.89,0.0,0.0,2,1,1
5466,186,2636,18,32.3,47,3.0,1961,19.5,1.26,0.0,0.0,2,1,1
5467,186,2368,19,31.2,52,2.4,1990,20.1,0.57,0.0,0.0,2,1,1
5468,186,2362,20,29.3,58,2.4,2000,20.1,0.09,0.0,0.0,2,1,1
5469,186,2241,21,28.0,64,1.5,2000,20.5,0.0,0.0,0.0,2,1,1
5470,186,1934,22,27.2,69,1.7,2000,21.0,0.0,0.0,0.0,2,1,1
5471,186,1285,23,26.6,75,1.5,1996,21.7,0.0,0.0,0.0,2,1,1
5472,198,1003,0,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,2,1,1
5473,198,692,1,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,2,1,1
5474,198,497,2,25.3,78,1.0,2000,21.1,0.0,0.0,0.0,2,1,1
5475,198,372,3,24.8,80,1.0,1988,21.1,0.0,0.0,0.0,2,1,1
5476,198,222,4,24.4,80,1.0,1112,20.7,0.0,0.0,0.0,2,1,1
5477,198,372,5,24.1,81,0.9,1646,20.6,0.0,0.0,0.0,2,1,1
5478,198,713,6,24.0,81,0.9,1271,20.5,0.02,0.0,0.0,2,1,1
5479,198,1356,7,24.4,75,1.0,841,19.6,0.35,0.0,0.0,2,1,1
5480,198,1955,8,25.8,69,0.8,969,19.6,1.06,0.0,0.0,2,1,1
5481,198,1031,9,27.5,60,2.2,1252,19.0,1.59,0.0,0.0,2,1,1
5482,198,719,10,29.2,55,1.6,1404,19.2,2.36,0.0,0.0,2,1,1
5483,198,797,11,30.4,53,1.8,1359,19.7,2.74,0.0,0.0,2,1,1
5484,198,803,12,30.8,57,2.3,940,21.2,2.52,0.0,0.0,2,1,1
5485,198,763,13,31.1,53,3.2,1162,20.3,2.63,0.0,0.0,2,1,1
5486,198,786,14,31.8,49,3.5,1429,19.7,2.93,0.0,0.0,2,1,1
5487,198,878,15,31.9,51,3.3,1465,20.4,3.01,0.0,0.0,2,1,1
5488,198,1062,16,32.0,51,2.4,1402,20.5,2.55,0.0,0.0,2,1,1
5489,198,1591,17,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,2,1,1
5490,198,2770,18,31.3,55,2.5,1550,21.1,1.2,0.0,0.0,2,1,1
5491,198,2326,19,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,2,1,1
5492,198,2174,20,28.9,64,1.7,1567,21.3,0.1,0.0,0.0,2,1,1
5493,198,2273,21,27.9,69,1.9,1194,21.6,0.0,0.0,0.0,2,1,1
5494,198,1940,22,27.2,70,1.9,1110,21.2,0.0,0.0,0.0,2,1,1
5495,198,1340,23,26.6,76,1.6,936,22.0,0.0,0.0,0.0,2,1,1
5496,210,1002,0,26.2,79,0.7,850,22.2,0.0,0.0,0.0,2,1,1
5497,210,741,1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,2,1,1
5498,210,526,2,25.2,82,0.4,791,21.9,0.0,0.0,0.0,2,1,1
5499,210,381,3,24.7,84,0.7,694,21.8,0.0,0.0,0.0,2,1,1
5500,210,266,4,24.3,83,0.7,621,21.2,0.0,0.0,0.0,2,1,1
5501,210,327,5,23.9,83,0.4,780,20.8,0.0,0.0,0.0,2,1,1
5502,210,695,6,23.7,83,0.1,713,20.6,0.03,0.0,0.0,2,1,1
5503,210,1308,7,24.2,74,0.7,656,19.2,0.35,0.0,0.0,2,1,1
5504,210,1944,8,25.8,71,0.4,760,20.1,0.93,0.0,0.0,2,1,1
5505,210,982,9,27.2,59,0.4,948,18.4,1.18,0.0,0.0,2,1,1
5506,210,722,10,28.9,61,1.5,941,20.6,2.04,0.0,0.0,2,1,1
5507,210,701,11,30.2,53,2.2,1143,19.5,2.77,0.0,0.0,2,1,1
5508,210,780,12,31.2,51,2.0,1101,19.8,2.96,0.0,0.0,2,1,1
5509,210,778,13,32.1,51,2.3,776,20.6,2.96,0.0,0.0,2,1,1
5510,210,762,14,32.7,49,1.5,765,20.5,2.62,0.0,0.0,2,1,1
5511,210,776,15,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,2,1,1
5512,210,912,16,33.1,42,2.9,1712,18.4,2.52,0.0,0.0,2,1,1
5513,210,1596,17,32.6,46,2.8,1560,19.4,1.95,0.0,0.0,2,1,1
5514,210,2692,18,32.0,50,2.6,1374,20.2,1.25,0.0,0.0,2,1,1
5515,210,2281,19,30.6,54,2.8,1531,20.2,0.59,0.0,0.0,2,1,1
5516,210,2202,20,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,2,1,1
5517,210,2188,21,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,2,1,1
5518,210,1980,22,27.2,73,1.5,1005,21.9,0.0,0.0,0.0,2,1,1
5519,210,1354,23,26.4,76,0.6,959,21.8,0.0,0.0,0.0,2,1,1
5520,222,1068,0,25.9,76,1.3,984,21.3,0.0,0.0,0.0,2,1,1
5521,222,824,1,25.4,79,0.8,924,21.4,0.0,0.0,0.0,2,1,1
5522,222,591,2,24.8,80,1.5,888,21.1,0.0,0.0,0.0,2,1,1
5523,222,393,3,24.4,85,0.6,678,21.7,0.0,0.0,0.0,2,1,1
5524,222,231,4,24.0,87,0.9,582,21.6,0.0,0.0,0.0,2,1,1
5525,222,329,5,23.6,88,0.2,604,21.4,0.0,0.0,0.0,2,1,1
5526,222,672,6,23.3,83,0.2,875,20.2,0.02,0.0,0.0,2,1,1
5527,222,1315,7,23.6,75,0.9,856,18.9,0.36,0.0,0.0,2,1,1
5528,222,1993,8,25.5,65,0.9,833,18.4,1.1,0.0,0.0,2,1,1
5529,222,985,9,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,2,1,1
5530,222,695,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,2,1,1
5531,222,687,11,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,2,1,1
5532,222,828,12,31.7,42,2.6,1868,17.2,3.23,0.0,0.0,2,1,1
5533,222,798,13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,2,1,1
5534,222,722,14,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,2,1,1
5535,222,827,15,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,2,1,1
5536,222,1017,16,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,2,1,1
5537,222,1536,17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,2,1,1
5538,222,2640,18,33.0,51,2.4,1566,21.5,1.23,0.0,0.0,2,1,1
5539,222,2245,19,31.6,58,2.3,1556,22.3,0.56,0.0,0.0,2,1,1
5540,222,2114,20,29.8,62,2.9,1931,21.7,0.08,0.0,0.0,2,1,1
5541,222,2122,21,28.8,69,2.4,1619,22.5,0.0,0.0,0.0,2,1,1
5542,222,1870,22,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,2,1,1
5543,222,1318,23,27.2,78,1.9,1601,23.0,0.0,0.0,0.0,2,1,1
5544,234,1041,0,26.7,80,1.4,1465,22.9,0.0,0.0,0.0,2,1,1
5545,234,773,1,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,2,1,1
5546,234,557,2,25.7,84,0.1,1293,22.7,0.0,0.0,0.0,2,1,1
5547,234,428,3,25.4,84,0.9,1174,22.4,0.0,0.0,0.0,2,1,1
5548,234,267,4,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,2,1,1
5549,234,327,5,24.9,83,0.3,1207,21.8,0.0,0.0,0.0,2,1,1
5550,234,672,6,24.6,82,0.2,1157,21.3,0.02,0.0,0.0,2,1,1
5551,234,1251,7,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,2,1,1
5552,234,1896,8,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,2,1,1
5553,234,1029,9,28.4,65,1.2,806,21.1,1.69,0.0,0.0,2,1,1
5554,234,641,10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,2,1,1
5555,234,791,11,31.6,54,1.3,990,21.1,2.84,0.0,0.0,2,1,1
5556,234,822,12,32.6,51,2.1,800,21.1,3.21,0.0,0.0,2,1,1
5557,234,805,13,32.4,54,2.4,708,21.8,2.5,0.0,0.0,2,1,1
5558,234,741,14,33.4,52,2.7,685,22.1,2.67,0.0,0.0,2,1,1
5559,234,794,15,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,2,1,1
5560,234,928,16,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,2,1,1
5561,234,1468,17,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,2,1,1
5562,234,2419,18,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,2,1,1
5563,234,2084,19,32.9,44,2.0,1985,19.0,0.59,0.0,0.0,2,1,1
5564,234,1888,20,30.9,51,2.2,2000,19.5,0.07,0.0,0.0,2,1,1
5565,234,1869,21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,2,1,1
5566,234,1782,22,28.8,65,1.3,1988,21.5,0.0,0.0,0.0,2,1,1
5567,234,1426,23,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,2,1,1
5568,246,1132,0,27.5,73,1.1,1834,22.2,0.0,0.0,0.0,2,1,1
5569,246,945,1,27.0,74,1.1,1833,21.9,0.0,0.0,0.0,2,1,1
5570,246,684,2,26.4,72,0.2,1766,20.9,0.0,0.0,0.0,2,1,1
5571,246,477,3,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,2,1,1
5572,246,347,4,25.6,77,1.2,1203,21.2,0.0,0.0,0.0,2,1,1
5573,246,292,5,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,2,1,1
5574,246,381,6,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,2,1,1
5575,246,491,7,25.3,71,0.4,1226,19.6,0.34,0.0,0.0,2,1,1
5576,246,720,8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,2,1,1
5577,246,729,9,29.6,57,0.9,977,20.1,1.71,0.0,0.0,2,1,1
5578,246,699,10,31.4,51,1.1,847,20.0,2.32,0.0,0.0,2,1,1
5579,246,676,11,32.9,45,2.1,1020,19.3,2.72,0.0,0.0,2,1,1
5580,246,735,12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,2,1,1
5581,246,727,13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,2,1,1
5582,246,682,14,36.3,34,1.3,1493,17.9,3.17,0.0,0.0,2,1,1
5583,246,785,15,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,2,1,1
5584,246,883,16,36.8,30,2.8,1756,16.3,2.41,0.0,0.0,2,1,1
5585,246,1011,17,36.3,36,3.1,1972,18.8,1.91,0.0,0.0,2,1,1
5586,246,1202,18,35.0,42,2.9,1953,20.1,1.26,0.0,0.0,2,1,1
5587,246,1423,19,33.4,51,2.6,2000,21.8,0.59,0.0,0.0,2,1,1
5588,246,1655,20,31.5,53,1.8,2000,20.7,0.08,0.0,0.0,2,1,1
5589,246,1731,21,30.2,54,1.8,2000,19.8,0.0,0.0,0.0,2,1,1
5590,246,1588,22,29.4,55,1.4,2000,19.4,0.0,0.0,0.0,2,1,1
5591,246,1288,23,28.8,56,1.6,2000,19.1,0.0,0.0,0.0,2,1,1
5592,258,1088,0,28.1,56,0.2,2000,18.4,0.0,0.0,0.0,2,1,1
5593,258,772,1,27.3,60,0.8,2000,18.8,0.0,0.0,0.0,2,1,1
5594,258,587,2,26.8,63,0.6,2000,19.1,0.0,0.0,0.0,2,1,1
5595,258,438,3,26.3,63,0.2,2000,18.6,0.0,0.0,0.0,2,1,1
5596,258,270,4,25.9,71,0.3,2000,20.2,0.0,0.0,0.0,2,1,1
5597,258,256,5,25.5,72,0.4,2000,20.0,0.0,0.0,0.0,2,1,1
5598,258,286,6,25.3,73,0.6,1979,20.1,0.02,0.0,0.0,2,1,1
5599,258,360,7,25.8,67,0.9,1773,19.1,0.34,0.0,0.0,2,1,1
5600,258,477,8,27.9,60,0.6,1835,19.4,1.06,0.0,0.0,2,1,1
5601,258,526,9,30.5,54,0.9,1907,20.1,1.71,0.0,0.0,2,1,1
5602,258,522,10,32.2,50,0.8,1881,20.4,2.29,0.0,0.0,2,1,1
5603,258,499,11,33.8,45,1.9,1928,20.2,2.74,0.0,0.0,2,1,1
5604,258,560,12,35.5,39,1.9,1803,19.4,3.05,0.0,0.0,2,1,1
5605,258,569,13,36.7,33,1.8,1911,17.7,3.24,0.0,0.0,2,1,1
5606,258,565,14,37.4,34,2.3,1860,18.8,3.05,0.0,0.0,2,1,1
5607,258,632,15,37.5,33,2.0,1816,18.4,2.32,0.0,0.0,2,1,1
5608,258,771,16,37.8,31,2.5,1929,17.7,2.46,0.0,0.0,2,1,1
5609,258,965,17,37.6,33,2.1,1837,18.5,1.82,0.0,0.0,2,1,1
5610,258,1212,18,36.3,35,3.0,1860,18.3,0.89,0.0,0.0,2,1,1
5611,258,1478,19,34.5,47,2.8,1762,21.5,0.42,0.0,0.0,2,1,1
5612,258,1688,20,33.3,50,2.3,1706,21.4,0.1,0.0,0.0,2,1,1
5613,258,1666,21,32.3,50,1.7,1784,20.5,0.0,0.0,0.0,2,1,1
5614,258,1346,22,31.7,51,1.4,1742,20.3,0.0,0.0,0.0,2,1,1
5615,258,1030,23,31.2,52,1.5,1670,20.1,0.0,0.0,0.0,2,1,1
5616,270,792,0,30.6,50,2.3,1631,18.9,0.0,0.0,0.0,2,1,1
5617,270,542,1,30.0,52,1.5,1774,19.0,0.0,0.0,0.0,2,1,1
5618,270,382,2,29.7,53,1.4,1682,19.0,0.0,0.0,0.0,2,1,1
5619,270,238,3,29.6,50,2.1,1970,18.0,0.0,0.0,0.0,2,1,1
5620,270,174,4,29.3,51,0.9,1498,18.1,0.0,0.0,0.0,2,1,1
5621,270,310,5,29.3,55,1.6,2000,19.3,0.0,0.0,0.0,2,1,1
5622,270,652,6,29.2,58,1.7,2000,20.0,0.01,0.0,0.0,2,1,1
5623,270,1241,7,29.3,58,0.8,2000,20.1,0.23,0.0,0.0,2,1,1
5624,270,1889,8,30.0,56,0.9,2000,20.2,0.54,0.0,0.0,2,1,1
5625,270,985,9,31.0,55,1.5,1945,20.8,1.14,0.0,0.0,2,1,1
5626,270,636,10,31.8,51,1.5,1900,20.4,1.71,0.0,0.0,2,1,1
5627,270,611,11,32.7,48,2.2,1908,20.2,2.53,0.0,0.0,2,1,1
5628,270,655,12,34.1,47,2.3,1862,21.1,2.94,0.0,0.0,2,1,1
5629,270,688,13,33.8,47,1.7,1887,20.9,1.57,0.0,0.0,2,1,1
5630,270,670,14,34.3,45,2.2,1967,20.6,1.64,0.0,0.0,2,1,1
5631,270,739,15,35.4,46,2.2,1861,22.0,2.48,0.0,0.0,2,1,1
5632,270,960,16,34.8,47,2.2,1839,21.8,1.32,0.0,0.0,2,1,1
5633,270,1310,17,34.8,49,3.0,1866,22.5,1.37,0.0,0.0,2,1,1
5634,270,2405,18,33.9,53,3.2,1886,22.9,0.94,0.0,0.0,2,1,1
5635,270,2112,19,32.6,58,3.2,1962,23.2,0.45,0.0,0.0,2,1,1
5636,270,2051,20,31.5,61,1.8,2000,23.0,0.07,0.0,0.0,2,1,1
5637,270,1994,21,30.8,60,1.8,2000,22.1,0.0,0.0,0.0,2,1,1
5638,270,1697,22,30.3,60,1.8,2000,21.6,0.0,0.0,0.0,2,1,1
5639,270,1157,23,30.0,58,1.6,2000,20.8,0.0,0.0,0.0,2,1,1
5640,282,874,0,29.6,61,1.0,2000,21.2,0.0,0.0,0.0,2,1,1
5641,282,715,1,29.1,64,1.2,2000,21.5,0.0,0.0,0.0,2,1,1
5642,282,487,2,28.6,66,0.9,2000,21.6,0.0,0.0,0.0,2,1,1
5643,282,332,3,28.2,65,0.3,1999,20.9,0.0,0.0,0.0,2,1,1
5644,282,218,4,27.8,67,0.2,1982,21.1,0.0,0.0,0.0,2,1,1
5645,282,306,5,27.5,70,0.1,1976,21.5,0.0,0.0,0.0,2,1,1
5646,282,673,6,27.2,71,0.8,1920,21.4,0.02,0.0,0.0,2,1,1
5647,282,1213,7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,2,1,1
5648,282,1820,8,29.9,59,0.8,1727,21.0,1.03,0.0,0.0,2,1,1
5649,282,926,9,31.7,59,1.0,1706,22.6,1.69,0.0,0.0,2,1,1
5650,282,610,10,32.4,54,0.9,1631,21.8,1.45,0.0,0.0,2,1,1
5651,282,620,11,33.9,46,1.6,1387,20.6,2.15,0.0,0.0,2,1,1
5652,282,671,12,34.5,50,1.4,1901,22.5,1.89,0.0,0.0,2,1,1
5653,282,688,13,36.4,41,1.3,1655,21.0,2.86,0.0,0.0,2,1,1
5654,282,649,14,35.8,49,2.8,1264,23.4,2.4,0.0,0.0,2,1,1
5655,282,735,15,35.8,47,2.2,1029,22.7,1.51,0.0,0.0,2,1,1
5656,282,834,16,34.9,51,2.0,1221,23.2,0.76,0.0,0.0,2,1,1
5657,282,1297,17,34.9,51,2.2,1235,23.2,0.98,0.0,0.0,2,1,1
5658,282,2300,18,34.9,53,2.2,1296,23.8,0.86,0.0,0.0,2,1,1
5659,282,1968,19,33.1,57,2.2,1670,23.4,0.44,0.0,0.0,2,1,1
5660,282,1834,20,31.1,63,2.0,1542,23.2,0.06,0.0,0.0,2,1,1
5661,282,1899,21,30.2,65,2.3,1642,22.8,0.0,0.0,0.0,2,1,1
5662,282,1773,22,29.8,66,3.2,1511,22.7,0.0,0.0,0.0,2,1,1
5663,282,1193,23,29.3,66,2.8,1854,22.2,0.0,0.0,0.0,2,1,1
5664,294,939,0,28.9,66,2.2,2000,21.9,0.0,0.0,0.0,2,1,1
5665,294,726,1,28.7,67,2.6,2000,21.9,0.0,0.0,0.0,2,1,1
5666,294,499,2,28.8,68,1.8,2000,22.2,0.0,0.0,0.0,2,1,1
5667,294,327,3,28.9,69,2.8,1871,22.6,0.0,0.0,0.0,2,1,1
5668,294,212,4,28.5,74,2.6,1549,23.4,0.0,0.0,0.0,2,1,1
5669,294,299,5,28.3,74,2.4,1378,23.2,0.0,0.0,0.0,2,1,1
5670,294,657,6,28.1,75,1.8,1092,23.2,0.01,0.0,0.0,2,1,1
5671,294,1171,7,28.3,72,2.0,1200,22.7,0.1,0.0,0.0,2,1,1
5672,294,1893,8,28.7,70,3.5,1470,22.6,0.52,0.0,0.0,2,1,1
5673,294,995,9,29.4,66,2.5,1308,22.3,0.91,0.0,0.0,2,1,1
5674,294,696,10,30.7,61,2.8,1521,22.3,1.5,0.0,0.0,2,1,1
5675,294,749,11,30.7,63,3.4,1323,22.8,1.13,0.0,0.0,2,1,1
5676,294,791,12,31.1,60,2.7,1331,22.4,1.02,0.0,0.0,2,1,1
5677,294,783,13,32.3,56,3.0,1504,22.3,1.74,0.0,0.0,2,1,1
5678,294,754,14,33.0,53,1.7,1357,22.1,1.73,0.0,0.0,2,1,1
5679,294,781,15,34.0,50,3.0,1705,22.1,1.72,0.0,0.0,2,1,1
5680,294,977,16,34.1,52,2.5,1304,22.8,2.23,0.0,0.0,2,1,1
5681,294,1412,17,33.2,56,2.2,1428,23.2,1.03,0.0,0.0,2,1,1
5682,294,2416,18,32.2,58,2.5,1553,22.8,0.44,0.0,0.0,2,1,1
5683,294,2039,19,31.7,60,2.3,1492,22.9,0.23,0.0,0.0,2,1,1
5684,294,1935,20,30.9,67,1.7,1470,24.0,0.05,0.0,0.0,2,1,1
5685,294,1811,21,29.7,74,2.2,1342,24.5,0.0,0.0,0.0,2,1,1
5686,294,1767,22,28.8,76,2.8,1231,24.1,0.0,0.0,0.0,2,1,1
5687,294,1289,23,28.0,77,1.9,1346,23.5,0.0,0.0,0.0,2,1,1
5688,306,939,0,27.7,78,1.2,1341,23.5,0.0,0.0,0.0,2,1,1
5689,306,718,1,27.6,79,1.0,1261,23.6,0.0,0.0,0.0,2,1,1
5690,306,498,2,27.6,78,0.1,1289,23.4,0.0,0.0,0.0,2,1,1
5691,306,355,3,27.7,76,0.2,1376,23.0,0.0,0.0,0.0,2,1,1
5692,306,252,4,27.7,75,1.0,1360,22.8,0.0,0.0,0.0,2,1,1
5693,306,306,5,27.4,78,0.8,1301,23.2,0.0,0.0,0.0,2,1,1
5694,306,602,6,27.4,77,0.7,1113,23.0,0.0,0.0,0.0,2,1,1
5695,306,1175,7,27.7,75,1.2,1103,22.8,0.1,0.0,0.0,2,1,1
5696,306,1823,8,28.3,72,0.8,1165,22.7,0.34,0.0,0.0,2,1,1
5697,306,966,9,29.1,69,1.0,853,22.8,0.67,0.0,0.0,2,1,1
5698,306,644,10,29.5,68,1.8,946,22.9,0.54,0.0,0.0,2,1,1
5699,306,614,11,30.2,67,1.5,1003,23.3,0.87,0.0,0.0,2,1,1
5700,306,600,12,32.0,57,1.6,1075,22.4,1.94,0.0,0.0,2,1,1
5701,306,628,13,32.4,54,0.7,896,21.8,1.41,0.0,0.0,2,1,1
5702,306,706,14,33.0,56,2.5,879,23.0,1.33,0.0,0.0,2,1,1
5703,306,774,15,33.1,58,1.9,882,23.7,0.87,0.0,0.0,2,1,1
5704,306,920,16,33.5,57,2.8,989,23.8,1.55,0.0,0.0,2,1,1
5705,306,1394,17,33.1,59,2.9,1038,24.0,1.14,0.0,0.0,2,1,1
5706,306,2367,18,33.2,59,1.8,1069,24.0,0.99,0.0,0.0,2,1,1
5707,306,1994,19,32.3,63,2.1,1037,24.3,0.41,0.0,0.0,2,1,1
5708,306,1790,20,31.0,68,1.4,1162,24.3,0.05,0.0,0.0,2,1,1
5709,306,1868,21,30.0,74,2.7,1056,24.8,0.0,0.0,0.0,2,1,1
5710,306,1709,22,29.4,78,1.6,1011,25.1,0.0,0.0,0.0,2,1,1
5711,306,1273,23,29.0,79,1.2,971,24.9,0.0,0.0,0.0,2,1,1
5712,318,909,0,28.6,80,0.6,990,24.8,0.0,0.0,0.0,2,1,1
5713,318,747,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,2,1,1
5714,318,537,2,27.8,79,1.4,1049,23.8,0.0,0.0,0.0,2,1,1
5715,318,371,3,27.6,80,1.6,929,23.8,0.0,0.0,0.0,2,1,1
5716,318,218,4,27.3,85,1.6,671,24.5,0.0,0.0,0.0,2,1,1
5717,318,295,5,27.2,86,0.8,657,24.6,0.0,0.0,0.0,2,1,1
5718,318,647,6,27.2,85,0.1,702,24.4,0.02,0.0,0.0,2,1,1
5719,318,1111,7,27.6,80,1.0,783,23.8,0.27,0.0,0.0,2,1,1
5720,318,1763,8,28.5,76,0.9,725,23.8,0.59,0.0,0.0,2,1,1
5721,318,934,9,29.9,69,1.5,769,23.5,1.12,0.0,0.0,2,1,1
5722,318,639,10,31.2,61,2.3,901,22.7,1.71,0.0,0.0,2,1,1
5723,318,619,11,32.7,56,1.9,1034,22.7,2.57,0.0,0.0,2,1,1
5724,318,714,12,33.7,53,1.9,990,22.7,2.5,0.0,0.0,2,1,1
5725,318,653,13,35.3,48,2.5,880,22.6,2.89,0.0,0.0,2,1,1
5726,318,507,14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,2,1,1
5727,318,776,15,35.3,52,1.9,822,23.9,2.15,0.0,0.0,2,1,1
5728,318,905,16,35.0,55,2.8,835,24.6,1.56,0.0,0.0,2,1,1
5729,318,1289,17,34.7,59,2.7,1095,25.5,1.49,0.0,0.0,2,1,1
5730,318,2183,18,33.7,62,3.2,1082,25.3,0.87,0.0,0.0,2,1,1
5731,318,1657,19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,2,1,1
5732,318,1565,20,30.7,73,2.8,1310,25.2,0.04,0.0,0.0,2,1,1
5733,318,1547,21,30.3,75,1.1,1289,25.3,0.0,0.0,0.0,2,1,1
5734,318,1507,22,29.9,74,2.0,1201,24.7,0.0,0.0,0.0,2,1,1
5735,318,1182,23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,2,1,1
5736,330,992,0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,2,1,1
5737,330,875,1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,2,1,1
5738,330,656,2,28.8,80,1.9,925,24.9,0.0,0.0,0.0,2,1,1
5739,330,461,3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,2,1,1
5740,330,340,4,28.3,83,1.7,814,25.1,0.0,0.0,0.0,2,1,1
5741,330,248,5,28.1,84,0.5,754,25.1,0.0,0.0,0.0,2,1,1
5742,330,313,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,2,1,1
5743,330,428,7,28.4,82,0.7,748,25.0,0.16,0.0,0.0,2,1,1
